"","ID","Number_of_Cylinders","material_grade","Lubrication","Valve_Type","Bearing_Vendor","Fuel_Type","Compression_ratio","cam_arrangement","Cylinder_arragement","Turbocharger","Varaible_Valve_Timing_VVT","Cylinder_deactivation","Direct_injection","main_bearing_type","displacement","piston_type","Max_Torque","Peak_Power","Crankshaft_Design","Liner_Design","Predict"
"751",5751,8,"c","L4","B","V2","gasoline","high","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"752",5752,8,"c","L4","A","V2","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"753",5753,4,"c","L4","C","V2","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD2","LD1","fail"
"754",5754,8,"c","L4","A","V1","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD2","pass"
"755",5755,4,"c","L4","D","V6","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"756",5756,8,"c","L4","A","V6","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"757",5757,4,"c","L4","B","V1","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD2","LD2","fail"
"758",5758,6,"c","L4","A","V2","gasoline","low","SOHC","V","Yes","Yes","No","No","Roller","high","linear","high","high","CD2","LD1","fail"
"759",5759,4,"a","L4","A","V3","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD2","LD1","fail"
"760",5760,4,"c","L4","D","V2","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"761",5761,4,"f","L4","A","V2","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"762",5762,8,"c","L4","B","V4","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"763",5763,8,"c","L4","D","V1","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"764",5764,4,"a","L4","D","V5","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","low","high","CD1","LD2","fail"
"765",5765,4,"f","L4","A","V1","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"766",5766,4,"f","L4","C","V1","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"767",5767,6,"c","L4","A","V4","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"768",5768,6,"c","L4","C","V6","gasoline","low","SOHC","inline","Yes","Yes","Yes","No","Roller","high","linear","high","high","CD1","LD1","pass"
"769",5769,8,"c","L4","B","V1","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD2","pass"
"770",5770,6,"f","L4","A","V2","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"771",5771,6,"f","L4","D","V6","petrol","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"772",5772,6,"b","L4","C","V2","gasoline","low","SOHC","V","Yes","Yes","Yes","No","Roller","high","linear","high","high","CD1","LD1","pass"
"773",5773,8,"c","L4","D","V1","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"774",5774,4,"f","L4","B","V3","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"775",5775,4,"f","L4","A","V2","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"776",5776,4,"f","L4","A","V1","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"777",5777,6,"c","L4","A","V2","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD2","LD1","pass"
"778",5778,4,"c","L4","B","V1","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"779",5779,4,"f","L4","D","V1","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"780",5780,8,"c","L4","D","V5","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"781",5781,6,"d","L4","B","V5","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"782",5782,4,"c","L4","A","V6","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"783",5783,4,"c","L4","B","V1","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"784",5784,6,"a","L4","C","V2","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"785",5785,4,"c","L4","D","V1","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"786",5786,4,"a","L4","A","V4","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"787",5787,4,"c","L4","C","V4","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"788",5788,8,"c","L4","C","V4","gasoline","high","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD2","LD2","pass"
"789",5789,6,"f","L4","D","V4","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"790",5790,8,"c","L4","A","V2","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD2","pass"
"791",5791,4,"a","L4","A","V4","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"792",5792,8,"f","L4","B","V4","petrol","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"793",5793,4,"a","L4","C","V4","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"794",5794,8,"c","L4","C","V3","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"795",5795,8,"c","L4","D","V6","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"796",5796,8,"c","L4","D","V5","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"797",5797,6,"a","L4","C","V6","gasoline","low","SOHC","inline","Yes","Yes","Yes","No","Roller","high","linear","high","high","CD1","LD1","pass"
"798",5798,8,"a","L4","A","V5","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"799",5799,6,"a","L4","D","V2","gasoline","high","SOHC","inline","Yes","Yes","Yes","No","Roller","high","linear","high","high","CD1","LD1","pass"
"800",5800,4,"d","L4","B","V3","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"801",5801,8,"c","L4","B","V2","gasoline","high","SOHC","V","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"802",5802,6,"f","L4","D","V5","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"803",5803,4,"c","L4","A","V1","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","low","high","CD1","LD1","fail"
"804",5804,4,"d","L4","A","V3","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"805",5805,8,"c","L4","D","V3","gasoline","low","SOHC","V","Yes","Yes","Yes","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"806",5806,4,"c","L4","B","V2","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"807",5807,8,"c","L4","A","V3","gasoline","high","SOHC","inline","No","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"808",5808,6,"f","L4","B","V2","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"809",5809,4,"f","L4","D","V4","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"810",5810,6,"f","L4","D","V2","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"811",5811,6,"c","L4","B","V1","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"812",5812,8,"c","L4","A","V1","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"813",5813,8,"c","L4","A","V2","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"814",5814,4,"f","L4","B","V6","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"815",5815,8,"c","L4","D","V2","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"816",5816,4,"f","L4","A","V2","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"817",5817,6,"a","L4","C","V3","gasoline","low","SOHC","V","Yes","Yes","No","No","Roller","high","linear","high","high","CD2","LD1","fail"
"818",5818,6,"c","L4","D","V2","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"819",5819,4,"c","L4","A","V2","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"820",5820,4,"f","L4","B","V1","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"821",5821,4,"f","L4","A","V2","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"822",5822,4,"f","L4","B","V2","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"823",5823,6,"c","L4","C","V5","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"824",5824,4,"f","L4","A","V1","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"825",5825,4,"c","L4","D","V2","gasoline","high","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"826",5826,4,"f","L4","A","V6","petrol","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"827",5827,6,"a","L4","A","V2","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD2","LD1","pass"
"828",5828,4,"f","L4","A","V2","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"829",5829,8,"g","L4","C","V2","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"830",5830,8,"c","L4","D","V6","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"831",5831,6,"c","L4","A","V1","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"832",5832,4,"f","L4","B","V3","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"833",5833,4,"c","L4","A","V6","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"834",5834,8,"c","L4","C","V4","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"835",5835,4,"c","L4","C","V2","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"836",5836,8,"c","L4","C","V1","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"837",5837,8,"c","L4","D","V4","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"838",5838,4,"f","L4","A","V1","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"839",5839,4,"c","L4","C","V3","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD2","LD1","fail"
"840",5840,8,"c","L4","D","V3","gasoline","low","SOHC","V","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"841",5841,8,"g","L4","C","V2","gasoline","high","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"842",5842,4,"c","L4","D","V1","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"843",5843,4,"d","L4","C","V3","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"844",5844,4,"f","L4","A","V2","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"845",5845,4,"f","L4","B","V1","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"846",5846,6,"a","L4","D","V4","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD2","LD1","pass"
"847",5847,4,"g","L4","A","V6","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"848",5848,4,"f","L4","D","V6","petrol","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"849",5849,6,"c","L4","A","V3","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"850",5850,4,"c","L4","C","V4","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","low","high","CD1","LD2","fail"
"851",5851,6,"c","L4","A","V2","gasoline","high","SOHC","inline","Yes","Yes","No","No","Roller","high","linear","high","high","CD2","LD1","fail"
"852",5852,8,"c","L4","C","V1","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD2","LD1","fail"
"853",5853,6,"f","L4","A","V2","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"854",5854,6,"f","L4","D","V1","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"855",5855,6,"f","L4","C","V1","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"856",5856,4,"f","L4","A","V6","petrol","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"857",5857,8,"g","L4","A","V4","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"858",5858,4,"f","L4","B","V1","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"859",5859,6,"c","L4","A","V3","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"860",5860,4,"g","L4","B","V4","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"861",5861,4,"c","L4","A","V4","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"862",5862,8,"g","L4","B","V5","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"863",5863,8,"g","L4","A","V3","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"864",5864,8,"c","L4","A","V3","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD2","pass"
"865",5865,8,"g","L4","C","V5","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"866",5866,8,"g","L4","A","V1","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"867",5867,8,"g","L4","A","V2","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"868",5868,4,"b","L4","C","V3","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"869",5869,4,"c","L4","D","V2","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD2","LD2","pass"
"870",5870,4,"f","L4","A","V1","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"871",5871,6,"c","L4","C","V2","gasoline","high","SOHC","inline","Yes","Yes","No","No","Roller","high","linear","high","low","CD1","LD1","pass"
"872",5872,4,"c","L4","D","V2","gasoline","high","SOHC","V","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"873",5873,6,"c","L4","B","V5","gasoline","low","SOHC","inline","Yes","Yes","No","No","Roller","high","linear","high","low","CD2","LD1","pass"
"874",5874,4,"c","L4","D","V2","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD2","LD1","pass"
"875",5875,4,"c","L4","B","V1","gasoline","low","SOHC","inline","Yes","Yes","No","No","Roller","high","linear","high","low","CD2","LD1","pass"
"876",5876,6,"c","L4","D","V6","gasoline","low","SOHC","inline","Yes","Yes","No","No","Roller","high","linear","high","high","CD1","LD1","pass"
"877",5877,8,"g","L4","B","V6","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"878",5878,4,"d","L4","A","V5","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"879",5879,8,"f","L4","A","V5","petrol","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"880",5880,4,"f","L4","A","V2","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"881",5881,6,"c","L4","A","V1","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"882",5882,8,"g","L4","B","V4","gasoline","high","SOHC","V","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"883",5883,8,"g","L4","B","V2","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"884",5884,4,"g","L4","B","V3","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"885",5885,8,"g","L4","D","V6","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"886",5886,6,"f","L4","D","V6","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"887",5887,8,"c","L4","B","V1","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"888",5888,4,"c","L4","B","V2","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD2","LD1","pass"
"889",5889,8,"g","L4","B","V5","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"890",5890,6,"c","L4","C","V3","gasoline","high","SOHC","inline","Yes","Yes","No","No","Roller","high","linear","high","low","CD1","LD1","pass"
"891",5891,4,"b","L4","C","V3","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"892",5892,8,"g","L4","B","V1","gasoline","high","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD2","pass"
"893",5893,8,"g","L4","B","V5","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"894",5894,6,"a","L4","B","V6","gasoline","low","SOHC","inline","Yes","Yes","No","No","Roller","high","linear","high","high","CD1","LD1","fail"
"895",5895,4,"f","L4","D","V6","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"896",5896,8,"g","L4","A","V3","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"897",5897,4,"g","L4","A","V6","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"898",5898,8,"g","L4","A","V1","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"899",5899,6,"a","L4","A","V5","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"900",5900,4,"f","L4","D","V1","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"901",5901,6,"f","L4","B","V3","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"902",5902,6,"a","L4","A","V2","gasoline","low","SOHC","V","Yes","Yes","No","No","Roller","high","linear","high","low","CD1","LD1","pass"
"903",5903,8,"g","L4","C","V3","gasoline","high","SOHC","V","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"904",5904,6,"d","L4","C","V3","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"905",5905,4,"f","L4","B","V2","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"906",5906,4,"f","L4","B","V2","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"907",5907,4,"a","L4","A","V5","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"908",5908,8,"c","L4","A","V4","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"909",5909,6,"a","L4","B","V2","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"910",5910,4,"c","L4","C","V2","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD2","pass"
"911",5911,4,"c","L4","A","V3","gasoline","low","SOHC","V","Yes","Yes","Yes","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"912",5912,6,"f","L4","B","V5","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"913",5913,4,"a","L4","A","V6","gasoline","high","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"914",5914,4,"d","L4","B","V4","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"915",5915,8,"c","L4","A","V3","gasoline","low","SOHC","V","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"916",5916,6,"f","L4","D","V6","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD2","pass"
"917",5917,4,"c","L4","B","V6","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"918",5918,8,"c","L4","B","V3","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"919",5919,6,"f","L4","D","V3","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD2","pass"
"920",5920,4,"c","L4","C","V3","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"921",5921,4,"c","L4","B","V3","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"922",5922,8,"c","L4","C","V3","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD2","fail"
"923",5923,8,"c","L4","A","V6","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD2","pass"
"924",5924,6,"a","L4","B","V6","gasoline","low","SOHC","inline","Yes","Yes","No","No","Roller","high","linear","high","high","CD1","LD1","fail"
"925",5925,6,"a","L4","B","V5","gasoline","low","SOHC","V","Yes","Yes","No","No","Roller","high","linear","high","low","CD1","LD1","pass"
"926",5926,6,"f","L4","B","V1","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD1","pass"
"927",5927,6,"a","L4","D","V6","gasoline","low","SOHC","inline","Yes","Yes","No","No","Roller","high","linear","high","high","CD1","LD1","pass"
"928",5928,8,"c","L4","B","V4","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","low","CD1","LD2","pass"
"929",5929,6,"a","L4","D","V5","gasoline","high","SOHC","inline","Yes","Yes","Yes","No","Roller","high","linear","high","high","CD2","LD1","pass"
"930",5930,4,"f","L4","A","V6","petrol","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"931",5931,6,"c","L4","D","V5","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"932",5932,4,"f","L4","C","V6","petrol","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
"933",5933,4,"c","L4","B","V1","gasoline","low","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"934",5934,4,"a","L4","D","V4","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"935",5935,8,"c","L4","C","V1","gasoline","high","SOHC","inline","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"936",5936,4,"c","L4","B","V6","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"937",5937,6,"c","L4","A","V4","gasoline","low","SOHC","V","Yes","Yes","No","Yes","Roller","high","linear","high","high","CD1","LD1","fail"
"938",5938,4,"f","L4","A","V1","gasoline","low","SOHC","inline","Yes","Yes","Yes","Yes","Roller","high","linear","high","high","CD1","LD1","pass"
